obs,tiempo,infiel,valmat,edad,anoscas,hijos,relig,educ,ocmujer,ochombre
3592,0,0,4,27,6,2,3,12,3,2
3593,0,0,4,37,16.5,2,2,14,3,2
3594,0,0,2,32,16.5,2,2,12,3,4
3595,0,0,4,27,2.5,0,2,14,4,4
3596,0,0,5,37,23,2,2,14,3,2
3597,0,0,5,22,0.5,0,4,14,4,2
3598,0,0,5,42,16.5,3,2,12,3,4
3599,0,0,4,37,13,3,2,12,2,4
3600,0,0,5,32,13,2,4,12,2,2
3601,0,0,4,22,2.5,0,3,12,3,2
3602,0,0,5,27,2.5,1,3,14,5,5
3603,0,0,5,22,0.5,0,4,16,4,6
3604,0,0,5,37,16.5,5.5,3,12,2,4
3605,0,0,4,32,9,2,2,16,4,4
3606,0,0,5,22,2.5,0,1,14,3,5
3607,0,0,5,22,2.5,0,3,16,4,5
3608,0,0,4,32,16.5,4,3,12,2,4
3609,0,0,5,22,2.5,0,4,14,3,2
3610,0,0,5,37,23,3,4,14,2,4
3611,0,0,5,27,6,0,2,16,4,1
3612,0,0,5,22,2.5,0,2,12,3,4
3613,0,0,5,32,6,0,4,20,4,4
3614,0,0,4,32,16.5,2,2,14,4,2
3615,0,0,4,22,0.5,0,3,16,4,4
3616,0,0,3,22,2.5,0,3,14,3,2
3617,0,0,4,22,2.5,0,1,14,5,4
3618,0,0,5,27,2.5,0,2,17,4,5
3619,0,0,5,22,2.5,0,2,14,3,5
3620,0,0,2,42,16.5,3,3,14,3,5
3621,0,0,3,22,2.5,0,4,14,3,3
3622,0,0,5,27,6,0,2,20,4,4
3623,0,0,5,27,6,1,2,12,4,2
3624,0,0,4,22,2.5,0,1,14,3,4
3625,0,0,4,37,16.5,3,1,12,3,2
3626,0,0,4,32,16.5,3,2,14,3,2
3627,0,0,3,27,6,1,1,14,3,4
3628,0,0,4,27,6,1,3,17,4,3
3629,0,0,4,42,23,2,3,20,4,4
3630,0,0,4,27,6,2,2,12,3,4
3631,0,0,4,32,9,2,3,12,5,5
3632,0,0,5,42,23,2,2,14,3,2
3633,0,0,5,32,16.5,2,3,12,3,5
3634,0,0,4,22,2.5,0,3,16,3,4
3635,0,0,5,27,6,2,3,14,4,3
3636,0,0,5,27,2.5,1,2,12,3,3
3637,0,0,5,27,6,1,3,12,3,2
3638,0,0,4,32,6,1,3,12,2,2
3639,0,0,4,22,2.5,0,2,16,4,5
3640,0,0,5,27,2.5,1,3,16,3,6
3641,0,0,3,27,6,0,1,17,4,6
3642,0,0,5,27,2.5,0,2,17,4,6
3643,0,0,4,22,2.5,0,3,12,5,5
3644,0,0,4,22,6,1,2,12,3,4
3645,0,0,3,32,2.5,0,1,20,6,6
3646,0,0,2,37,23,5.5,2,14,3,4
3647,0,0,3,42,23,4,3,12,2,2
3648,0,0,4,22,2.5,1,1,12,3,3
3649,0,0,5,42,16.5,4,3,16,4,2
3650,0,0,5,22,0.5,0,3,14,3,5
3651,0,0,4,22,0.5,0,2,12,2,5
3652,0,0,4,27,6,2,3,12,4,5
3653,0,0,5,27,2.5,0,4,16,3,1
3654,0,0,4,22,2.5,0,3,12,5,2
3655,0,0,3,22,0.5,0,3,14,3,5
3656,0,0,5,27,2.5,0,2,16,3,5
3657,0,0,5,27,0.5,0,2,20,4,2
3658,0,0,5,32,16.5,4,3,14,4,5
3659,0,0,4,22,2.5,1,3,12,2,4
3660,0,0,3,22,2.5,0,1,16,3,2
3661,0,0,4,27,6,1,2,12,4,4
3662,0,0,4,17.5,2.5,0,3,14,2,2
3663,0,0,5,37,16.5,4,2,17,4,6
3664,0,0,4,32,16.5,5.5,1,14,2,2
3665,0,0,5,22,0.5,0,4,16,4,4
3666,0,0,5,22,2.5,0,2,16,4,5
3667,0,0,5,17.5,0.5,0,2,12,4,4
3668,0,0,5,22,2.5,1,4,14,2,2
3669,0,0,5,42,9,0,3,12,3,4
3670,0,0,4,27,6,1,2,14,3,2
3671,0,0,3,32,13,2,2,16,2,2
3672,0,0,4,32,13,2,2,12,2,2
3673,0,0,5,22,2.5,0,3,17,3,4
3674,0,0,4,27,9,2,2,12,2,4
3675,0,0,4,37,23,2,4,14,3,6
3676,0,0,4,42,23,3,2,14,4,6
3677,0,0,4,22,2.5,0,3,14,3,4
3678,0,0,5,27,9,2,3,14,4,4
3679,0,0,2,32,13,1,3,14,5,3
3680,0,0,1,42,23,2,3,12,2,2
3681,0,0,5,22,2.5,0,3,14,3,4
3682,0,0,4,27,6,1,3,16,4,4
3683,0,0,4,42,23,4,3,12,2,5
3684,0,0,5,32,16.5,3,1,14,5,5
3685,0,0,5,27,2.5,0,4,16,3,6
3686,0,0,4,27,9,0,2,12,5,2
3687,0,0,3,22,2.5,0,1,14,3,5
3688,0,0,5,27,2.5,0,2,12,3,6
3689,0,0,5,32,9,3,2,12,3,3
3690,0,0,5,22,0.5,0,3,14,2,4
3691,0,0,4,27,2.5,1,1,12,3,3
3692,0,0,4,37,16.5,3,3,12,3,2
3693,0,0,5,22,2.5,0,3,12,5,4
3694,0,0,3,22,2.5,0,2,14,4,2
3695,0,0,5,32,13,2,2,12,2,4
3696,0,0,5,32,9,2,3,17,4,5
3697,0,0,4,37,16.5,3,2,12,3,5
3698,0,0,5,27,2.5,0,3,14,4,4
3699,0,0,2,42,23,4,1,17,3,5
3700,0,0,4,27,6,2,3,16,4,4
3701,0,0,4,42,23,3,4,14,4,4
3702,0,0,5,22,0.5,0,4,14,3,1
3703,0,0,5,27,2.5,0,3,16,4,5
3704,0,0,4,22,2.5,0,3,16,4,4
3705,0,0,3,32,6,2,3,16,4,5
3706,0,0,5,22,6,0,3,14,3,4
3707,0,0,4,22,2.5,1,2,12,2,4
3708,0,0,5,27,0.5,0,2,14,4,4
3709,0,0,3,32,6,3,4,16,5,6
3710,0,0,4,27,0.5,0,4,14,3,4
3711,0,0,5,27,2.5,0,3,16,4,5
3712,0,0,4,22,6,0,2,12,3,2
3713,0,0,4,22,2.5,0,3,12,3,5
3714,0,0,4,22,2.5,0,1,17,4,4
3715,0,0,4,27,6,2,4,14,4,5
3716,0,0,5,22,2.5,0,1,16,2,5
3717,0,0,4,27,6,2,3,16,4,4
3718,0,0,5,22,0.5,0,2,16,3,5
3719,0,0,5,32,13,3,3,14,4,5
3720,0,0,4,32,6,0,3,17,2,2
3721,0,0,5,32,13,2,2,12,3,5
3722,0,0,5,22,2.5,0,2,14,5,2
3723,0,0,5,27,13,2,2,14,4,4
3724,0,0,4,27,6,1,4,16,4,4
3725,0,0,5,32,16.5,5.5,4,14,4,6
3726,0,0,5,37,16.5,3,3,17,4,5
3727,0,0,4,22,2.5,0,4,14,3,2
3728,0,0,5,37,16.5,4,2,14,3,2
3729,0,0,3,32,16.5,3,3,12,3,3
3730,0,0,5,22,2.5,0,1,14,2,2
3731,0,0,5,22,2.5,2,3,14,3,4
3732,0,0,3,37,16.5,2,3,12,3,5
3733,0,0,4,22,2.5,0,2,16,3,6
3734,0,0,5,22,0.5,0,3,12,5,4
3735,0,0,5,42,23,3,4,16,4,5
3736,0,0,4,22,6,2,2,14,5,5
3737,0,0,5,27,2.5,0,2,17,4,6
3738,0,0,5,27,6,0,1,12,3,4
3739,0,0,5,22,2.5,0,3,12,2,4
3740,0,0,4,37,23,3,4,14,4,4
3741,0,0,3,27,2.5,0,3,16,3,5
3742,0,0,5,27,2.5,0,2,14,4,3
3743,0,0,5,22,2.5,0,2,14,3,5
3744,0,0,4,32,13,2,2,14,2,3
3745,0,0,4,32,16.5,2,2,17,4,6
3746,0,0,4,27,6,2,2,12,3,4
3747,0,0,4,22,0.5,0,3,12,3,4
3748,0,0,3,22,2.5,1,4,14,2,2
3749,0,0,3,27,2.5,0,2,16,4,4
3750,0,0,3,27,6,2,2,17,6,4
3751,0,0,5,27,2.5,0,2,12,2,4
3752,0,0,5,22,0.5,0,2,12,3,4
3753,0,0,2,42,23,5.5,4,12,3,4
3754,0,0,4,27,2.5,0,4,17,5,5
3755,0,0,5,27,6,2,3,16,4,4
3756,0,0,4,42,23,2,3,12,3,2
3757,0,0,5,27,6,1,2,14,3,5
3758,0,0,5,22,2.5,0,3,14,4,2
3759,0,0,3,22,6,3,2,12,2,2
3760,0,0,5,17.5,0.5,0,2,12,3,5
3761,0,0,4,27,6,0,3,14,3,1
3762,0,0,5,22,2.5,0,2,16,4,5
3763,0,0,5,27,0.5,0,4,14,3,4
3764,0,0,4,42,23,5.5,4,16,4,5
3765,0,0,5,37,16.5,3,2,12,3,3
3766,0,0,4,42,23,3,2,12,3,3
3767,0,0,4,27,2.5,0,3,16,4,4
3768,0,0,4,22,2.5,0,3,17,4,5
3769,0,0,5,22,0.5,0,2,20,4,5
3770,0,0,5,22,2.5,1,2,12,3,4
3771,0,0,4,22,6,3,3,12,2,2
3772,0,0,5,42,23,5.5,2,16,4,4
3773,0,0,3,32,6,0,1,14,3,6
3774,0,0,5,37,13,0,2,14,4,6
3775,0,0,5,27,2.5,0,1,17,4,4
3776,0,0,3,32,6,0,2,14,3,5
3777,0,0,5,27,2.5,0,2,14,5,4
3778,0,0,5,42,23,4,3,14,2,5
3779,0,0,5,32,16.5,5.5,4,12,5,5
3780,0,0,4,27,6,2,2,12,3,4
3781,0,0,3,22,2.5,0,2,12,2,2
3782,0,0,2,27,2.5,0,1,20,4,2
3783,0,0,5,37,16.5,5.5,3,9,2,5
3784,0,0,3,37,23,3,2,12,2,4
3785,0,0,5,22,2.5,1,3,12,2,3
3786,0,0,5,22,2.5,0,2,14,3,5
3787,0,0,5,22,2.5,0,4,14,2,2
3788,0,0,5,27,2.5,0,4,16,4,4
3789,0,0,4,22,2.5,0,3,14,3,2
3790,0,0,4,32,6,2,3,14,2,2
3791,0,0,5,17.5,2.5,0,1,12,3,2
3792,0,0,4,27,9,2,1,12,2,2
3793,0,0,3,32,16.5,1,2,12,3,2
3794,0,0,4,27,6,1,2,14,3,4
3795,0,0,5,27,6,2,3,16,4,5
3796,0,0,5,27,6,1,3,17,4,5
3797,0,0,4,22,0.5,0,2,14,3,2
3798,0,0,5,22,2.5,1,2,12,4,4
3799,0,0,4,27,9,2,2,12,3,2
3800,0,0,4,22,2.5,1,3,12,3,5
3801,0,0,4,22,2.5,0,3,16,4,1
3802,0,0,5,32,16.5,1,3,12,3,4
3803,0,0,5,22,2.5,0,3,12,3,2
3804,0,0,5,22,2.5,1,3,12,3,4
3805,0,0,5,27,13,1,2,12,3,3
3806,0,0,4,27,6,2,2,16,4,5
3807,0,0,3,42,23,4,2,16,4,6
3808,0,0,3,37,16.5,2,2,12,2,2
3809,0,0,5,27,6,1,3,12,2,2
3810,0,0,5,22,0.5,0,2,16,4,6
3811,0,0,5,22,2.5,0,4,14,1,1
3812,0,0,4,27,6,1,4,16,4,4
3813,0,0,3,42,23,2,4,14,2,5
3814,0,0,3,27,6,1,3,14,3,5
3815,0,0,4,22,2.5,0,3,14,4,4
3816,0,0,5,22,2.5,0,2,14,3,5
3817,0,0,3,32,13,2,2,12,4,4
3818,0,0,4,37,16.5,5.5,3,14,1,3
3819,0,0,4,37,23,5.5,1,14,3,2
3820,0,0,5,22,0.5,0,3,16,4,4
3821,0,0,5,42,16.5,3,4,17,4,4
3822,0,0,4,27,2.5,0,3,17,4,5
3823,0,0,4,32,16.5,2,1,12,5,5
3824,0,0,4,22,2.5,0,3,14,3,5
3825,0,0,3,22,6,2,2,14,2,4
3826,0,0,5,22,2.5,0,2,14,4,6
3827,0,0,5,37,13,0,1,12,5,5
3828,0,0,4,42,23,5.5,2,14,4,3
3829,0,0,5,37,16.5,3,2,14,3,6
3830,0,0,5,27,6,0,3,16,6,5
3831,0,0,4,22,9,3,3,12,5,5
3832,0,0,5,17.5,2.5,0,3,12,2,2
3833,0,0,5,42,23,3,2,12,3,5
3834,0,0,5,37,13,2,4,17,4,5
3835,0,0,4,37,13,0,2,14,5,5
3836,0,0,2,27,6,2,3,14,5,5
3837,0,0,5,22,2.5,2,4,12,3,5
3838,0,0,4,22,6,1,2,12,2,2
3839,0,0,4,27,6,1,2,14,3,3
3840,0,0,5,42,23,4,3,12,3,5
3841,0,0,5,27,2.5,0,4,16,3,3
3842,0,0,5,22,2.5,0,2,14,3,5
3843,0,0,5,42,13,0,4,14,5,2
3844,0,0,5,22,2.5,0,3,16,3,5
3845,0,0,5,22,2.5,0,3,12,3,2
3846,0,0,5,22,2.5,1,3,17,4,2
3847,0,0,5,22,0.5,0,3,17,4,3
3848,0,0,4,32,9,3,3,16,4,5
3849,0,0,4,32,9,2,3,14,2,2
3850,0,0,4,27,6,2,1,14,4,4
3851,0,0,5,32,2.5,4,3,16,5,4
3852,0,0,5,22,0.5,0,2,14,2,5
3853,0,0,5,27,2.5,0,3,14,3,2
3854,0,0,4,32,16.5,3,3,9,4,4
3855,0,0,5,42,23,2,1,14,3,4
3856,0,0,3,32,13,3,2,16,4,5
3857,0,0,4,27,6,1,3,12,3,2
3858,0,0,5,27,9,2,4,12,2,2
3859,0,0,4,27,6,2,2,14,3,4
3860,0,0,4,22,2.5,0,2,14,3,1
3861,0,0,5,17.5,0.5,0,1,14,1,1
3862,0,0,4,32,16.5,3,3,14,5,5
3863,0,0,2,22,6,1,2,14,4,2
3864,0,0,5,22,2.5,0,2,14,3,4
3865,0,0,4,27,9,1,3,12,4,2
3866,0,0,5,22,2.5,1,2,12,4,1
3867,0,0,5,27,6,0,3,12,4,2
3868,0,0,3,42,23,3,3,14,3,4
3869,0,0,5,42,16.5,3,3,16,4,4
3870,0,0,5,27,6,1,4,14,2,2
3871,0,0,5,22,6,1,4,14,5,2
3872,0,0,4,22,0.5,0,2,16,3,2
3873,0,0,4,37,16.5,4,2,14,2,5
3874,0,0,5,32,16.5,3,3,12,2,2
3875,0,0,5,22,0.5,0,2,14,3,2
3876,0,0,5,32,16.5,3,3,12,3,2
3877,0,0,5,27,0.5,0,2,20,4,2
3878,0,0,5,22,2.5,0,3,12,3,4
3879,0,0,5,27,9,2,2,12,4,4
3880,0,0,4,22,2.5,1,2,12,2,3
3881,0,0,4,27,6,3,3,16,3,4
3882,0,0,3,42,16.5,3,4,9,5,4
3883,0,0,3,32,13,1,3,9,3,5
3884,0,0,5,32,16.5,3,3,14,4,4
3885,0,0,5,27,6,1,2,14,3,4
3886,0,0,4,32,16.5,2,2,12,3,3
3887,0,0,4,32,13,3,3,12,2,4
3888,0,0,5,22,2.5,0,3,16,4,1
3889,0,0,5,22,2.5,0,2,16,4,4
3890,0,0,4,27,13,2,3,16,4,4
3891,0,0,5,17.5,0.5,0,3,12,3,1
3892,0,0,4,27,9,2,3,14,2,1
3893,0,0,4,32,9,2,3,14,3,3
3894,0,0,5,32,16.5,3,2,14,3,4
3895,0,0,5,27,6,0,4,20,3,4
3896,0,0,5,32,16.5,2,4,14,4,4
3897,0,0,4,37,16.5,5.5,1,12,3,4
3898,0,0,4,22,2.5,0,3,14,3,3
3899,0,0,5,22,2.5,0,3,14,3,4
3900,0,0,4,27,2.5,0,2,16,3,5
3901,0,0,5,42,23,3,2,14,3,4
3902,0,0,5,22,2.5,1,3,14,3,4
3903,0,0,5,27,6,0,3,16,3,2
3904,0,0,4,27,6,0,2,14,2,2
3905,0,0,4,32,13,3,3,14,4,2
3906,0,0,5,27,9,1,2,12,3,4
3907,0,0,5,22,2.5,0,2,14,3,5
3908,0,0,1,42,23,4,4,16,4,2
3909,0,0,5,22,6,0,1,14,3,2
3910,0,0,5,32,13,3,1,14,3,2
3911,0,0,4,42,23,4,4,14,1,5
3912,0,0,3,22,2.5,0,2,12,3,4
3913,0,0,5,27,6,1,2,17,4,4
3914,0,0,3,42,23,3,2,12,3,2
3915,0,0,4,42,23,5.5,2,12,3,5
3916,0,0,4,22,6,0,1,16,4,5
3917,0,0,4,22,2.5,0,2,14,2,4
3918,0,0,5,27,6,2,4,12,2,4
3919,0,0,2,42,23,2,3,14,2,2
3920,0,0,5,32,16.5,3,3,14,3,2
3921,0,0,4,42,23,5.5,4,20,5,6
3922,0,0,5,22,2.5,0,1,14,2,5
3923,0,0,5,42,23,5.5,3,12,3,5
3924,0,0,5,27,0.5,0,2,16,4,4
3925,0,0,5,22,2.5,0,4,16,3,2
3926,0,0,3,27,9,2,3,12,2,5
3927,0,0,5,22,0.5,0,2,16,4,5
3928,0,0,5,22,2.5,1,3,16,4,4
3929,0,0,4,32,16.5,4,2,12,2,2
3930,0,0,4,32,13,0,2,17,4,2
3931,0,0,4,27,2.5,0,2,17,4,3
3932,0,0,5,32,16.5,2,2,14,3,3
3933,0,0,4,27,9,2,2,14,3,6
3934,0,0,4,22,2.5,2,3,12,2,4
3935,0,0,5,27,2.5,0,1,16,4,6
3936,0,0,2,22,2.5,1,3,16,2,4
3937,0,0,5,42,23,5.5,2,16,5,5
3938,0,0,5,27,2.5,0,3,20,4,4
3939,0,0,5,37,13,2,2,20,4,4
3940,0,0,5,42,16.5,1,4,14,3,5
3941,0,0,4,32,13,2,3,20,4,4
3942,0,0,5,22,2.5,1,3,12,3,1
3943,0,0,4,42,23,2,2,20,4,3
3944,0,0,4,27,9,2,3,12,3,4
3945,0,0,5,22,2.5,0,3,14,2,5
3946,0,0,5,22,2.5,0,4,12,2,4
3947,0,0,5,22,2.5,0,3,16,4,4
3948,0,0,5,32,16.5,3,3,12,3,3
3949,0,0,3,42,16.5,3,3,12,2,2
3950,0,0,5,27,2.5,1,1,16,4,5
3951,0,0,4,37,16.5,2,3,14,3,4
3952,0,0,5,37,2.5,0,3,20,4,3
3953,0,0,5,32,13,3,1,16,4,5
3954,0,0,3,37,16.5,2,3,14,2,2
3955,0,0,4,42,23,2,4,12,3,4
3956,0,0,5,27,2.5,0,2,16,4,4
3957,0,0,5,22,2.5,0,3,16,4,1
3958,0,0,5,22,6,0,2,14,2,2
3959,0,0,4,27,2.5,0,3,17,4,4
3960,0,0,5,22,2.5,0,3,16,4,1
3961,0,0,3,27,6,1,2,14,3,4
3962,0,0,5,32,16.5,4,3,12,5,5
3963,0,0,5,37,16.5,3,4,17,4,6
3964,0,0,4,32,13,2,3,12,4,5
3965,0,0,3,37,16.5,4,1,12,5,5
3966,0,0,5,22,2.5,0,2,12,2,4
3967,0,0,4,22,2.5,0,2,12,2,5
3968,0,0,4,22,2.5,1,3,16,4,4
3969,0,0,4,27,6,2,3,14,5,5
3970,0,0,5,22,2.5,0,3,12,2,2
3971,0,0,4,37,23,4,2,9,2,2
3972,0,0,5,27,9,2,3,12,3,4
3973,0,0,5,27,6,0,2,16,4,1
3974,0,0,4,32,2.5,0,2,12,3,2
3975,0,0,4,22,2.5,0,1,14,2,4
3976,0,0,3,32,13,0,1,14,3,6
3977,0,0,5,32,6,2,3,14,3,5
3978,0,0,5,22,2.5,0,1,14,3,3
3979,0,0,5,27,6,2,2,20,4,6
3980,0,0,4,22,2.5,0,1,16,4,4
3981,0,0,5,22,2.5,0,3,14,4,1
3982,0,0,4,42,23,4,2,17,4,6
3983,0,0,3,27,6,1,2,14,3,5
3984,0,0,4,27,2.5,0,3,16,3,5
3985,0,0,3,42,23,2,3,16,3,4
3986,0,0,4,42,23,3,2,12,3,4
3987,0,0,5,27,2.5,0,3,16,4,3
3988,0,0,4,22,2.5,0,3,12,3,3
3989,0,0,5,27,0.5,0,1,14,3,2
3990,0,0,5,37,16.5,3,3,12,5,5
3991,0,0,5,32,6,0,2,20,4,5
3992,0,0,5,22,6,0,1,12,5,5
3993,0,0,4,32,16.5,4,1,12,2,2
3994,0,0,4,22,2.5,1,1,12,2,2
3995,0,0,4,27,2.5,2,3,14,2,4
3996,0,0,3,27,2.5,0,2,16,4,2
3997,0,0,5,42,23,4,3,12,3,3
3998,0,0,4,27,2.5,1,4,14,4,4
3999,0,0,5,27,6,1,3,16,5,2
4000,0,0,5,27,6,0,3,14,3,4
4001,0,0,5,42,23,4,2,14,3,4
4002,0,0,5,22,2.5,1,3,14,5,2
4003,0,0,2,27,6,2,4,14,2,2
4004,0,0,4,42,23,2,3,14,3,5
4005,0,0,5,27,6,1,4,14,5,4
4006,0,0,4,22,2.5,0,4,16,4,4
4007,0,0,4,22,2.5,0,2,16,4,4
4008,0,0,4,27,9,2,2,16,4,3
4009,0,0,5,37,16.5,1,3,14,3,2
4010,0,0,4,22,2.5,1,3,12,2,2
4011,0,0,5,27,13,2,4,12,2,4
4012,0,0,4,27,6,0,2,17,4,5
4013,0,0,5,22,2.5,1,2,16,4,4
4014,0,0,5,17.5,0.5,0,1,12,3,3
4015,0,0,4,27,2.5,0,1,17,1,4
4016,0,0,5,27,6,1,2,16,4,4
4017,0,0,5,22,2.5,0,2,14,5,5
4018,0,0,4,37,16.5,3,2,12,3,5
4019,0,0,4,22,2.5,0,2,16,3,3
4020,0,0,4,32,9,2,2,16,4,6
4021,0,0,5,22,2.5,1,3,17,4,5
4022,0,0,4,27,2.5,0,2,12,3,4
4023,0,0,5,27,6,2,2,16,2,4
4024,0,0,4,22,2.5,1,3,14,3,4
4025,0,0,3,22,0.5,0,2,14,3,4
4026,0,0,5,32,13,3,3,16,4,4
4027,0,0,5,32,9,2,1,16,2,4
4028,0,0,5,22,2.5,0,3,12,2,4
4029,0,0,4,32,13,0,3,12,5,4
4030,0,0,5,27,2.5,0,2,12,3,2
4031,0,0,2,22,2.5,0,3,14,2,2
4032,0,0,3,32,9,1,3,16,4,3
4033,0,0,5,22,0.5,0,3,17,4,2
4034,0,0,5,27,6,0,3,16,4,6
4035,0,0,3,42,23,3,2,16,4,5
4036,0,0,4,32,9,2,1,12,3,3
4037,0,0,5,32,13,2,4,20,6,6
4038,0,0,5,27,2.5,1,4,20,4,4
4039,0,0,4,32,9,2,3,16,4,2
4040,0,0,4,37,16.5,3,4,14,2,4
4041,0,0,5,42,23,1,4,12,2,2
4042,0,0,4,27,2.5,0,1,16,3,3
4043,0,0,4,27,6,1,2,17,3,3
4044,0,0,5,32,13,1,1,16,4,4
4045,0,0,5,27,6,1,4,16,2,2
4046,0,0,5,32,16.5,3,3,16,4,5
4047,0,0,5,42,23,2,4,12,2,2
4048,0,0,5,37,6,1,3,12,3,2
4049,0,0,1,22,2.5,1,2,12,3,5
4050,0,0,4,22,2.5,1,3,17,4,4
4051,0,0,5,17.5,0.5,1,2,12,3,3
4052,0,0,5,42,23,5.5,3,12,3,4
4053,0,0,5,42,6,0,4,20,4,2
4054,0,0,2,17.5,2.5,1,2,12,4,4
4055,0,0,4,37,16.5,3,4,12,3,4
4056,0,0,5,32,16.5,3,2,16,3,5
4057,0,0,5,22,2.5,0,3,12,3,1
4058,0,0,5,22,6,2,4,12,3,3
4059,0,0,5,22,2.5,1,3,20,4,4
4060,0,0,4,22,6,0,1,14,4,6
4061,0,0,5,32,13,1,3,12,3,2
4062,0,0,4,32,6,3,2,17,4,6
4063,0,0,4,27,6,2,3,14,4,2
4064,0,0,3,22,6,1,3,12,2,4
4065,0,0,3,37,23,3,3,12,3,4
4066,0,0,5,22,2.5,1,1,14,3,2
4067,0,0,2,27,9,1,2,12,3,4
4068,0,0,3,22,2.5,1,2,12,3,2
4069,0,0,4,32,13,2,2,17,3,2
4070,0,0,2,22,2.5,1,3,12,3,4
4071,0,0,5,37,13,0,2,12,4,2
4072,0,0,3,37,16.5,4,4,14,4,2
4073,0,0,5,42,23,3,3,12,3,5
4074,0,0,5,22,2.5,0,4,16,4,4
4075,0,0,3,27,2.5,0,3,20,4,4
4076,0,0,4,27,2.5,2,3,12,4,5
4077,0,0,5,22,2.5,0,4,14,3,1
4078,0,0,4,22,2.5,0,3,14,2,2
4079,0,0,3,32,13,2,2,12,2,2
4080,0,0,5,27,6,2,3,12,3,5
4081,0,0,5,27,9,3,4,14,4,2
4082,0,0,4,22,6,2,2,12,3,2
4083,0,0,4,32,9,3,2,16,4,2
4084,0,0,4,42,23,4,3,14,3,5
4085,0,0,5,42,23,5.5,4,14,4,4
4086,0,0,3,22,2.5,2,1,12,3,2
4087,0,0,5,32,13,3,3,14,4,3
4088,0,0,4,32,16.5,5.5,3,12,3,4
4089,0,0,5,22,2.5,0,3,17,5,5
4090,0,0,3,22,2.5,1,3,12,3,5
4091,0,0,5,22,2.5,0,2,14,1,4
4092,0,0,5,32,9,0,2,12,3,5
4093,0,0,2,22,2.5,1,3,14,3,2
4094,0,0,5,22,2.5,0,3,16,5,1
4095,0,0,4,27,6,0,3,16,4,5
4096,0,0,5,27,0.5,0,3,16,4,1
4097,0,0,5,27,6,2,3,17,4,5
4098,0,0,4,27,2.5,1,3,16,2,3
4099,0,0,5,22,2.5,0,3,14,4,2
4100,0,0,5,32,16.5,4,3,12,5,2
4101,0,0,2,22,2.5,0,2,12,3,2
4102,0,0,5,27,0.5,0,1,12,3,2
4103,0,0,4,42,23,1,1,12,4,5
4104,0,0,3,27,9,0,3,17,4,6
4105,0,0,4,22,2.5,0,2,16,3,1
4106,0,0,3,42,23,3,3,14,2,2
4107,0,0,4,22,0.5,0,3,16,3,4
4108,0,0,5,32,9,2,1,16,5,5
4109,0,0,5,37,0.5,0,2,17,4,2
4110,0,0,4,22,2.5,0,3,16,3,5
4111,0,0,4,22,2.5,0,3,16,4,5
4112,0,0,5,42,23,4,3,12,2,4
4113,0,0,5,32,6,2,1,12,3,5
4114,0,0,4,22,2.5,0,2,12,3,4
4115,0,0,5,22,2.5,1,2,12,3,2
4116,0,0,5,27,13,1,2,14,3,5
4117,0,0,5,27,6,2,2,17,4,3
4118,0,0,4,22,2.5,0,3,16,3,2
4119,0,0,5,27,6,0,1,14,2,1
4120,0,0,4,42,23,5.5,3,14,5,4
4121,0,0,3,17.5,2.5,1,2,12,2,4
4122,0,0,4,22,2.5,0,2,14,1,1
4123,0,0,5,22,0.5,0,2,12,4,4
4124,0,0,3,27,2.5,1,1,12,2,2
4125,0,0,5,17.5,2.5,0,3,14,2,3
4126,0,0,5,37,16.5,3,3,14,3,5
4127,0,0,4,27,6,2,2,14,3,2
4128,0,0,3,42,23,3,2,14,5,4
4129,0,0,4,22,2.5,0,3,12,3,2
4130,0,0,5,22,0.5,0,2,12,2,4
4131,0,0,3,27,9,3,3,12,2,4
4132,0,0,3,22,2.5,0,2,12,3,4
4133,0,0,4,22,2.5,0,1,17,4,1
4134,0,0,3,22,2.5,2,3,12,3,2
4135,0,0,3,42,23,2,1,16,4,5
4136,0,0,4,22,2.5,2,2,14,2,2
4137,0,0,5,17.5,2.5,1,3,12,5,5
4138,0,0,5,22,0.5,0,1,16,4,2
4139,0,0,5,22,2.5,0,3,16,3,3
4140,0,0,4,27,6,1,2,16,4,4
4141,0,0,4,27,2.5,0,1,14,4,1
4142,0,0,5,22,2.5,0,3,17,4,2
4143,0,0,5,27,2.5,0,1,14,2,5
4144,0,0,5,22,2.5,0,1,16,3,2
4145,0,0,4,32,13,2,1,14,3,4
4146,0,0,5,22,0.5,0,2,14,3,5
4147,0,0,5,22,2.5,0,3,17,4,4
4148,0,0,5,22,2.5,0,3,14,2,4
4149,0,0,5,22,2.5,1,2,14,3,4
4150,0,0,5,27,2.5,0,1,12,3,2
4151,0,0,3,27,6,1,3,12,4,4
4152,0,0,4,27,6,2,3,14,3,4
4153,0,0,4,32,16.5,2,3,12,3,5
4154,0,0,4,27,6,0,1,17,4,5
4155,0,0,4,22,2.5,0,3,14,3,2
4156,0,0,5,27,6,0,2,16,3,4
4157,0,0,4,27,6,0,2,16,4,2
4158,0,0,3,32,16.5,2,4,20,4,4
4159,0,0,4,22,2.5,1,2,14,3,4
4160,0,0,5,27,6,2,3,17,4,4
4161,0,0,3,27,9,1,3,14,1,4
4162,0,0,5,27,2.5,0,3,16,4,5
4163,0,0,5,22,2.5,0,4,16,3,5
4164,0,0,5,27,2.5,1,2,12,2,2
4165,0,0,1,37,13,5.5,3,12,2,4
4166,0,0,4,27,6,2,1,12,3,5
